Datum,Jahr,Monat,Tag_des_Monats,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Temperatur_Code,Wettercode_Ueberkat,Windgeschwindigkeit_kodiert
2016-10-21,2016,10,21,6,9.875,10,61,2,1,1
2016-11-26,2016,11,26,7,5.875,10,61,2,1,1
2016-12-07,2016,12,7,7,4.5,10,61,2,1,1
2016-12-10,2016,12,10,7,9.5,10,61,2,1,1
2017-01-14,2017,1,14,2,1.75,10,61,2,1,1
2017-02-05,2017,2,5,8,2,10,61,2,1,1
2017-02-16,2017,2,16,7,6.25,10,61,2,1,1
2017-04-17,2017,4,17,6,6.25,10,61,2,1,1
2017-04-28,2017,4,28,7,8.625,10,61,2,1,1
2017-09-08,2017,9,8,7,14.9375,10,61,2,1,1
2017-09-20,2017,9,20,7,14.225,10,61,2,1,1
2017-10-07,2017,10,7,7,10.65,10,61,2,1,1
2017-11-22,2017,11,22,7,10.6125,10,61,2,1,1
2017-12-09,2017,12,9,3,3.5125,10,61,2,1,1
2017-12-30,2017,12,30,7,4.05,10,61,2,1,1
2018-01-05,2018,1,5,8,4.325,10,61,2,1,1
2018-01-11,2018,1,11,7,3.8375,10,61,2,1,1
2018-01-17,2018,1,17,6,1.8125,10,61,2,1,1
2018-03-10,2018,3,10,8,3.4,10,63,2,1,1
2018-04-14,2018,4,14,8,7.675,10,61,2,1,1
2018-09-29,2018,9,29,6,13.1,10,61,2,1,1
2018-11-29,2018,11,29,7,3.3,10,61,2,1,1
2018-12-13,2018,12,13,7,2.925,10,61,2,1,1
2018-12-29,2018,12,29,8,7.675,10,61,2,1,1
2019-02-07,2019,2,7,7,6.0375,10,61,2,1,1
2019-04-28,2019,4,28,7,9.85,10,61,2,1,1
2019-05-26,2019,5,26,7,13.625,10,61,2,1,1
2013-10-30,2013,10,30,6,10.4375,10,61,2,1,1
2013-11-07,2013,11,7,6,9.5,10,61,2,1,1
2013-12-19,2013,12,19,7,7.4,10,63,2,1,1
2013-12-20,2013,12,20,7,5.2875,10,61,2,1,1
2014-12-13,2014,12,13,5,4.75,10,61,2,1,1
2014-12-17,2014,12,17,7,3.625,10,61,2,1,1
2015-12-12,2015,12,12,3,6.875,10,61,2,1,1
2015-12-31,2015,12,31,7,2,10,61,2,1,1
2016-11-26,2016,11,26,7,5.875,10,61,2,1,1
2016-12-07,2016,12,7,7,4.5,10,61,2,1,1
2016-12-10,2016,12,10,7,9.5,10,61,2,1,1
2017-11-22,2017,11,22,7,10.6125,10,61,2,1,1
2017-12-09,2017,12,9,3,3.5125,10,61,2,1,1
2018-11-29,2018,11,29,7,3.3,10,61,2,1,1
2018-12-13,2018,12,13,7,2.925,10,61,2,1,1
2015-07-05,2015,7,5,4,25.25,9,21,4,5,1
2015-07-05,2015,7,5,4,25.25,9,21,4,5,1
2015-07-05,2015,7,5,4,25.25,9,21,4,5,1
2015-07-05,2015,7,5,4,25.25,9,21,4,5,1
2015-07-05,2015,7,5,4,25.25,9,21,4,5,1
2015-07-11,2015,7,11,6,17.75,9,21,3,5,1
2015-08-12,2015,8,12,5,19.125,9,21,3,5,1
2016-05-21,2016,5,21,6,19.375,9,21,3,5,1
2016-06-29,2016,6,29,5,18.75,9,21,3,5,1
2016-07-26,2016,7,26,3,21.875,9,20,3,5,1
2016-08-21,2016,8,21,4,19.875,9,21,3,5,1
2018-05-10,2018,5,10,5,20.525,9,95,3,5,1
2019-05-20,2019,5,20,3,16.8125,9,28,3,5,1
2015-07-11,2015,7,11,6,17.75,9,21,3,5,1
2015-08-12,2015,8,12,5,19.125,9,21,3,5,1
2016-05-21,2016,5,21,6,19.375,9,21,3,5,1
2016-06-29,2016,6,29,5,18.75,9,21,3,5,1
2016-07-26,2016,7,26,3,21.875,9,20,3,5,1
2016-08-21,2016,8,21,4,19.875,9,21,3,5,1
2018-05-10,2018,5,10,5,20.525,9,95,3,5,1
2019-05-20,2019,5,20,3,16.8125,9,28,3,5,1
2015-07-11,2015,7,11,6,17.75,9,21,3,5,1
2015-08-12,2015,8,12,5,19.125,9,21,3,5,1
2016-05-21,2016,5,21,6,19.375,9,21,3,5,1
2016-06-29,2016,6,29,5,18.75,9,21,3,5,1
2016-07-26,2016,7,26,3,21.875,9,20,3,5,1
2016-08-21,2016,8,21,4,19.875,9,21,3,5,1
2018-05-10,2018,5,10,5,20.525,9,95,3,5,1
2019-05-20,2019,5,20,3,16.8125,9,28,3,5,1
2015-07-11,2015,7,11,6,17.75,9,21,3,5,1
2015-08-12,2015,8,12,5,19.125,9,21,3,5,1
2016-05-21,2016,5,21,6,19.375,9,21,3,5,1
2016-06-29,2016,6,29,5,18.75,9,21,3,5,1
2016-08-21,2016,8,21,4,19.875,9,21,3,5,1
2018-05-10,2018,5,10,5,20.525,9,95,3,5,1
2019-05-20,2019,5,20,3,16.8125,9,28,3,5,1
2015-07-11,2015,7,11,6,17.75,9,21,3,5,1
2015-08-12,2015,8,12,5,19.125,9,21,3,5,1
2016-05-21,2016,5,21,6,19.375,9,21,3,5,1
2016-06-29,2016,6,29,5,18.75,9,21,3,5,1
2016-07-26,2016,7,26,3,21.875,9,20,3,5,1
2016-08-21,2016,8,21,4,19.875,9,21,3,5,1
2018-05-10,2018,5,10,5,20.525,9,95,3,5,1
2019-05-20,2019,5,20,3,16.8125,9,28,3,5,1
2013-11-14,2013,11,14,5,6.9375,9,21,2,5,1
2014-01-27,2014,1,27,5,0.7,9,69,2,5,1
2014-12-30,2014,12,30,7,5.25,9,21,2,5,1
2015-02-14,2015,2,14,7,1.625,9,28,2,5,1
2015-04-24,2015,4,24,2,13.875,9,20,2,5,1
2015-12-02,2015,12,2,7,10.5,9,21,2,5,1
2016-03-18,2016,3,18,8,5.375,9,21,2,5,1
2016-10-27,2016,10,27,7,13.375,9,21,2,5,1
2016-11-17,2016,11,17,6,7.75,9,21,2,5,1
2017-03-19,2017,3,19,8,3.875,9,79,2,5,1
2017-12-10,2017,12,10,7,0.9875,9,22,2,5,1
2017-12-15,2017,12,15,7,3.0375,9,20,2,5,1
2018-01-25,2018,1,25,7,7.95,9,21,2,5,1
2018-04-01,2018,4,1,6,2.525,9,71,2,5,1
2018-04-29,2018,4,29,7,8.875,9,21,2,5,1
2018-11-22,2018,11,22,8,1.5125,9,21,2,5,1
2019-02-25,2019,2,25,0,9.8125,9,21,2,5,1
2013-11-14,2013,11,14,5,6.9375,9,21,2,5,1
2014-01-27,2014,1,27,5,0.7,9,69,2,5,1
2014-12-30,2014,12,30,7,5.25,9,21,2,5,1
2015-02-14,2015,2,14,7,1.625,9,28,2,5,1
2015-04-24,2015,4,24,2,13.875,9,20,2,5,1
2015-12-02,2015,12,2,7,10.5,9,21,2,5,1
2016-03-18,2016,3,18,8,5.375,9,21,2,5,1
2016-10-27,2016,10,27,7,13.375,9,21,2,5,1
2016-11-17,2016,11,17,6,7.75,9,21,2,5,1
2017-03-19,2017,3,19,8,3.875,9,79,2,5,1
2017-12-10,2017,12,10,7,0.9875,9,22,2,5,1
2017-12-15,2017,12,15,7,3.0375,9,20,2,5,1
2018-01-25,2018,1,25,7,7.95,9,21,2,5,1
2018-04-01,2018,4,1,6,2.525,9,71,2,5,1
2018-04-29,2018,4,29,7,8.875,9,21,2,5,1
2018-11-22,2018,11,22,8,1.5125,9,21,2,5,1
2019-02-25,2019,2,25,0,9.8125,9,21,2,5,1
2013-11-14,2013,11,14,5,6.9375,9,21,2,5,1
2014-01-27,2014,1,27,5,0.7,9,69,2,5,1
2014-12-30,2014,12,30,7,5.25,9,21,2,5,1
2015-02-14,2015,2,14,7,1.625,9,28,2,5,1
2015-04-24,2015,4,24,2,13.875,9,20,2,5,1
2015-12-02,2015,12,2,7,10.5,9,21,2,5,1
2016-03-18,2016,3,18,8,5.375,9,21,2,5,1
2016-10-27,2016,10,27,7,13.375,9,21,2,5,1
2016-11-17,2016,11,17,6,7.75,9,21,2,5,1
2017-03-19,2017,3,19,8,3.875,9,79,2,5,1
2017-12-10,2017,12,10,7,0.9875,9,22,2,5,1
2017-12-15,2017,12,15,7,3.0375,9,20,2,5,1
2018-01-25,2018,1,25,7,7.95,9,21,2,5,1
2018-04-01,2018,4,1,6,2.525,9,71,2,5,1
2018-04-29,2018,4,29,7,8.875,9,21,2,5,1
2018-11-22,2018,11,22,8,1.5125,9,21,2,5,1
2019-02-25,2019,2,25,0,9.8125,9,21,2,5,1
2013-11-14,2013,11,14,5,6.9375,9,21,2,5,1
2014-01-27,2014,1,27,5,0.7,9,69,2,5,1
2015-02-14,2015,2,14,7,1.625,9,28,2,5,1
2015-04-24,2015,4,24,2,13.875,9,20,2,5,1
2015-12-02,2015,12,2,7,10.5,9,21,2,5,1
2016-03-18,2016,3,18,8,5.375,9,21,2,5,1
2016-10-27,2016,10,27,7,13.375,9,21,2,5,1
2016-11-17,2016,11,17,6,7.75,9,21,2,5,1
2017-03-19,2017,3,19,8,3.875,9,79,2,5,1
2017-12-10,2017,12,10,7,0.9875,9,22,2,5,1
2017-12-15,2017,12,15,7,3.0375,9,20,2,5,1
2018-01-25,2018,1,25,7,7.95,9,21,2,5,1
2018-04-01,2018,4,1,6,2.525,9,71,2,5,1
2018-04-29,2018,4,29,7,8.875,9,21,2,5,1
2018-11-22,2018,11,22,8,1.5125,9,21,2,5,1
2019-02-25,2019,2,25,0,9.8125,9,21,2,5,1
2013-11-14,2013,11,14,5,6.9375,9,21,2,5,1
2014-01-27,2014,1,27,5,0.7,9,69,2,5,1
2014-12-30,2014,12,30,7,5.25,9,21,2,5,1
2015-02-14,2015,2,14,7,1.625,9,28,2,5,1
2015-04-24,2015,4,24,2,13.875,9,20,2,5,1
2015-12-02,2015,12,2,7,10.5,9,21,2,5,1
2016-03-18,2016,3,18,8,5.375,9,21,2,5,1
2016-10-27,2016,10,27,7,13.375,9,21,2,5,1
2016-11-17,2016,11,17,6,7.75,9,21,2,5,1
2017-03-19,2017,3,19,8,3.875,9,79,2,5,1
2017-12-10,2017,12,10,7,0.9875,9,22,2,5,1
2017-12-15,2017,12,15,7,3.0375,9,20,2,5,1
2018-01-25,2018,1,25,7,7.95,9,21,2,5,1
2018-04-01,2018,4,1,6,2.525,9,71,2,5,1
2018-04-29,2018,4,29,7,8.875,9,21,2,5,1
2018-11-22,2018,11,22,8,1.5125,9,21,2,5,1
2019-02-25,2019,2,25,0,9.8125,9,21,2,5,1
2013-11-14,2013,11,14,5,6.9375,9,21,2,5,1
2014-12-30,2014,12,30,7,5.25,9,21,2,5,1
2015-12-02,2015,12,2,7,10.5,9,21,2,5,1
2016-11-17,2016,11,17,6,7.75,9,21,2,5,1
2017-12-10,2017,12,10,7,0.9875,9,22,2,5,1
2017-12-15,2017,12,15,7,3.0375,9,20,2,5,1
2018-11-22,2018,11,22,8,1.5125,9,21,2,5,1
2015-02-01,2015,2,1,7,-0.25,9,75,1,5,1
2019-01-21,2019,1,21,6,-0.425,9,71,1,5,1
2015-02-01,2015,2,1,7,-0.25,9,75,1,5,1
2019-01-21,2019,1,21,6,-0.425,9,71,1,5,1
2015-02-01,2015,2,1,7,-0.25,9,75,1,5,1
2019-01-21,2019,1,21,6,-0.425,9,71,1,5,1
2015-02-01,2015,2,1,7,-0.25,9,75,1,5,1
2019-01-21,2019,1,21,6,-0.425,9,71,1,5,1
2015-02-01,2015,2,1,7,-0.25,9,75,1,5,1
2019-01-21,2019,1,21,6,-0.425,9,71,1,5,1
2013-07-22,2013,7,22,0,26.1,9,0,4,4,1
2014-06-10,2014,6,10,1,25.7875,9,0,4,4,1
2016-06-05,2016,6,5,0,25.25,9,0,4,4,1
2016-07-20,2016,7,20,0,26,9,0,4,4,1
2016-07-23,2016,7,23,3,25.375,9,0,4,4,1
2016-09-14,2016,9,14,0,25.25,9,0,4,4,1
2017-08-15,2017,8,15,2,25.0625,9,0,4,4,1
2018-08-16,2018,8,16,3,25.075,9,0,4,4,1
2013-07-22,2013,7,22,0,26.1,9,0,4,4,1
2014-06-10,2014,6,10,1,25.7875,9,0,4,4,1
2016-06-05,2016,6,5,0,25.25,9,0,4,4,1
2016-07-20,2016,7,20,0,26,9,0,4,4,1
2016-07-23,2016,7,23,3,25.375,9,0,4,4,1
2016-09-14,2016,9,14,0,25.25,9,0,4,4,1
2017-08-15,2017,8,15,2,25.0625,9,0,4,4,1
2018-08-16,2018,8,16,3,25.075,9,0,4,4,1
2013-07-22,2013,7,22,0,26.1,9,0,4,4,1
2014-06-10,2014,6,10,1,25.7875,9,0,4,4,1
2016-06-05,2016,6,5,0,25.25,9,0,4,4,1
2016-07-20,2016,7,20,0,26,9,0,4,4,1
2016-07-23,2016,7,23,3,25.375,9,0,4,4,1
2016-09-14,2016,9,14,0,25.25,9,0,4,4,1
2017-08-15,2017,8,15,2,25.0625,9,0,4,4,1
2018-08-16,2018,8,16,3,25.075,9,0,4,4,1
2013-07-22,2013,7,22,0,26.1,9,0,4,4,1
2014-06-10,2014,6,10,1,25.7875,9,0,4,4,1
2016-06-05,2016,6,5,0,25.25,9,0,4,4,1
2016-07-20,2016,7,20,0,26,9,0,4,4,1
2016-07-23,2016,7,23,3,25.375,9,0,4,4,1
2016-09-14,2016,9,14,0,25.25,9,0,4,4,1
2017-08-15,2017,8,15,2,25.0625,9,0,4,4,1
2018-08-16,2018,8,16,3,25.075,9,0,4,4,1
2013-07-22,2013,7,22,0,26.1,9,0,4,4,1
2014-06-10,2014,6,10,1,25.7875,9,0,4,4,1
2016-06-05,2016,6,5,0,25.25,9,0,4,4,1
2016-07-20,2016,7,20,0,26,9,0,4,4,1
2016-07-23,2016,7,23,3,25.375,9,0,4,4,1
2016-09-14,2016,9,14,0,25.25,9,0,4,4,1
2017-08-15,2017,8,15,2,25.0625,9,0,4,4,1
2018-08-16,2018,8,16,3,25.075,9,0,4,4,1
2013-07-07,2013,7,7,0,21.375,9,0,3,4,1
2013-07-25,2013,7,25,2,23.0875,9,0,3,4,1
2013-09-06,2013,9,6,0,24.7,9,0,3,4,1
2013-09-21,2013,9,21,7,15.35,9,0,3,4,1
2013-10-23,2013,10,23,6,17.675,9,0,3,4,1
2014-03-09,2014,3,9,0,16.4,9,0,3,4,1
2014-03-10,2014,3,10,0,15.8,9,0,3,4,1
2014-05-06,2014,5,6,7,15.775,9,0,3,4,1
2014-06-02,2014,6,2,0,17.625,9,0,3,4,1
2014-06-03,2014,6,3,1,20,9,0,3,4,1
2014-07-03,2014,7,3,7,20.4,9,0,3,4,1
2014-07-15,2014,7,15,6,22.2625,9,0,3,4,1
2014-08-27,2014,8,27,1,19.875,9,0,3,4,1
2014-08-28,2014,8,28,0,19.75,9,0,3,4,1
2014-09-19,2014,9,19,0,20.75,9,5,3,4,1
2015-06-04,2015,6,4,0,16.375,9,0,3,4,1
2015-06-05,2015,6,5,0,22.625,9,0,3,4,1
2015-06-30,2015,6,30,3,20.25,9,0,3,4,1
2015-07-14,2015,7,14,3,19.625,9,0,3,4,1
2015-08-26,2015,8,26,5,22.125,9,0,3,4,1
2015-09-08,2015,9,8,2,17.5,9,0,3,4,1
2015-09-29,2015,9,29,2,15.625,9,0,3,4,1
2016-05-22,2016,5,22,1,25,9,0,3,4,1
2016-06-21,2016,6,21,4,19.875,9,0,3,4,1
2016-06-24,2016,6,24,5,24.125,9,0,3,4,1
2016-08-18,2016,8,18,3,18.25,9,0,3,4,1
2016-09-19,2016,9,19,7,17,9,0,3,4,1
2017-04-09,2017,4,9,0,16,9,5,3,4,1
2017-05-07,2017,5,7,0,17.125,9,0,3,4,1
2017-05-15,2017,5,15,3,17.375,9,0,3,4,1
2017-05-22,2017,5,22,0,17.75,9,0,3,4,1
2017-06-02,2017,6,2,0,20.25,9,0,3,4,1
2017-06-05,2017,6,5,1,20.125,9,0,3,4,1
2017-06-14,2017,6,14,7,19.125,9,0,3,4,1
2017-06-18,2017,6,18,2,24.25,9,0,3,4,1
2017-06-27,2017,6,27,3,16.375,9,0,3,4,1
2017-07-05,2017,7,5,2,19,9,0,3,4,1
2017-07-09,2017,7,9,1,19.125,9,0,3,4,1
2017-07-31,2017,7,31,2,22.75,9,0,3,4,1
2017-08-10,2017,8,10,6,19.6,9,0,3,4,1
2017-08-23,2017,8,23,0,19.4375,9,5,3,4,1
2017-08-29,2017,8,29,0,24.6,9,0,3,4,1
2017-09-23,2017,9,23,0,15.85,9,0,3,4,1
2018-04-09,2018,4,9,5,15.3125,9,5,3,4,1
2018-05-15,2018,5,15,0,18,9,0,3,4,1
2018-06-03,2018,6,3,7,19.275,9,0,3,4,1
2018-06-08,2018,6,8,0,22.7375,9,0,3,4,1
2018-06-28,2018,6,28,0,22.125,9,0,3,4,1
2018-07-03,2018,7,3,0,22.4875,9,5,3,4,1
2018-07-04,2018,7,4,5,19.7,9,0,3,4,1
2018-07-15,2018,7,15,2,23.2,9,5,3,4,1
2018-07-16,2018,7,16,0,24.25,9,5,3,4,1
2018-07-20,2018,7,20,0,22.775,9,0,3,4,1
2018-09-14,2018,9,14,3,17.1125,9,0,3,4,1
2018-10-09,2018,10,9,3,15.125,9,0,3,4,1
2013-07-07,2013,7,7,0,21.375,9,0,3,4,1
2013-07-25,2013,7,25,2,23.0875,9,0,3,4,1
2013-09-06,2013,9,6,0,24.7,9,0,3,4,1
2013-09-21,2013,9,21,7,15.35,9,0,3,4,1
2013-10-23,2013,10,23,6,17.675,9,0,3,4,1
2014-03-09,2014,3,9,0,16.4,9,0,3,4,1
2014-03-10,2014,3,10,0,15.8,9,0,3,4,1
2014-05-06,2014,5,6,7,15.775,9,0,3,4,1
2014-06-02,2014,6,2,0,17.625,9,0,3,4,1
2014-06-03,2014,6,3,1,20,9,0,3,4,1
2014-07-03,2014,7,3,7,20.4,9,0,3,4,1
2014-07-15,2014,7,15,6,22.2625,9,0,3,4,1
2014-08-27,2014,8,27,1,19.875,9,0,3,4,1
2014-08-28,2014,8,28,0,19.75,9,0,3,4,1
2014-09-19,2014,9,19,0,20.75,9,5,3,4,1
2015-06-04,2015,6,4,0,16.375,9,0,3,4,1
2015-06-05,2015,6,5,0,22.625,9,0,3,4,1
2015-06-30,2015,6,30,3,20.25,9,0,3,4,1
2015-07-14,2015,7,14,3,19.625,9,0,3,4,1
2015-08-26,2015,8,26,5,22.125,9,0,3,4,1
2015-09-08,2015,9,8,2,17.5,9,0,3,4,1
2015-09-29,2015,9,29,2,15.625,9,0,3,4,1
2016-05-22,2016,5,22,1,25,9,0,3,4,1
2016-06-21,2016,6,21,4,19.875,9,0,3,4,1
2016-06-24,2016,6,24,5,24.125,9,0,3,4,1
2016-08-18,2016,8,18,3,18.25,9,0,3,4,1
2016-09-19,2016,9,19,7,17,9,0,3,4,1
2017-04-09,2017,4,9,0,16,9,5,3,4,1
2017-05-07,2017,5,7,0,17.125,9,0,3,4,1
2017-05-15,2017,5,15,3,17.375,9,0,3,4,1
2017-05-22,2017,5,22,0,17.75,9,0,3,4,1
2017-06-02,2017,6,2,0,20.25,9,0,3,4,1
2017-06-05,2017,6,5,1,20.125,9,0,3,4,1
2017-06-14,2017,6,14,7,19.125,9,0,3,4,1
2017-06-18,2017,6,18,2,24.25,9,0,3,4,1
2017-06-27,2017,6,27,3,16.375,9,0,3,4,1
2017-07-05,2017,7,5,2,19,9,0,3,4,1
2017-07-09,2017,7,9,1,19.125,9,0,3,4,1
2017-07-31,2017,7,31,2,22.75,9,0,3,4,1
2017-08-10,2017,8,10,6,19.6,9,0,3,4,1
2017-08-23,2017,8,23,0,19.4375,9,5,3,4,1
2017-08-29,2017,8,29,0,24.6,9,0,3,4,1
2017-09-23,2017,9,23,0,15.85,9,0,3,4,1
2018-04-09,2018,4,9,5,15.3125,9,5,3,4,1
2018-05-15,2018,5,15,0,18,9,0,3,4,1
2018-06-03,2018,6,3,7,19.275,9,0,3,4,1
2018-06-08,2018,6,8,0,22.7375,9,0,3,4,1
2018-06-28,2018,6,28,0,22.125,9,0,3,4,1
2018-07-03,2018,7,3,0,22.4875,9,5,3,4,1
2018-07-04,2018,7,4,5,19.7,9,0,3,4,1
2018-07-15,2018,7,15,2,23.2,9,5,3,4,1
2018-07-16,2018,7,16,0,24.25,9,5,3,4,1
2018-07-20,2018,7,20,0,22.775,9,0,3,4,1
2018-09-14,2018,9,14,3,17.1125,9,0,3,4,1
2018-10-09,2018,10,9,3,15.125,9,0,3,4,1
2013-07-07,2013,7,7,0,21.375,9,0,3,4,1
2013-07-25,2013,7,25,2,23.0875,9,0,3,4,1
2013-09-06,2013,9,6,0,24.7,9,0,3,4,1
2013-09-21,2013,9,21,7,15.35,9,0,3,4,1
2013-10-23,2013,10,23,6,17.675,9,0,3,4,1
2014-03-09,2014,3,9,0,16.4,9,0,3,4,1
2014-03-10,2014,3,10,0,15.8,9,0,3,4,1
2014-05-06,2014,5,6,7,15.775,9,0,3,4,1
2014-06-02,2014,6,2,0,17.625,9,0,3,4,1
2014-06-03,2014,6,3,1,20,9,0,3,4,1
2014-07-03,2014,7,3,7,20.4,9,0,3,4,1
2014-07-15,2014,7,15,6,22.2625,9,0,3,4,1
2014-08-27,2014,8,27,1,19.875,9,0,3,4,1
2014-08-28,2014,8,28,0,19.75,9,0,3,4,1
2014-09-19,2014,9,19,0,20.75,9,5,3,4,1
2015-06-04,2015,6,4,0,16.375,9,0,3,4,1
2015-06-05,2015,6,5,0,22.625,9,0,3,4,1
2015-06-30,2015,6,30,3,20.25,9,0,3,4,1
2015-07-14,2015,7,14,3,19.625,9,0,3,4,1
2015-08-26,2015,8,26,5,22.125,9,0,3,4,1
2015-09-08,2015,9,8,2,17.5,9,0,3,4,1
2015-09-29,2015,9,29,2,15.625,9,0,3,4,1
2016-05-22,2016,5,22,1,25,9,0,3,4,1
2016-06-21,2016,6,21,4,19.875,9,0,3,4,1
2016-06-24,2016,6,24,5,24.125,9,0,3,4,1
2016-08-18,2016,8,18,3,18.25,9,0,3,4,1
2016-09-19,2016,9,19,7,17,9,0,3,4,1
2017-04-09,2017,4,9,0,16,9,5,3,4,1
2017-05-07,2017,5,7,0,17.125,9,0,3,4,1
2017-05-15,2017,5,15,3,17.375,9,0,3,4,1
2017-05-22,2017,5,22,0,17.75,9,0,3,4,1
2017-06-02,2017,6,2,0,20.25,9,0,3,4,1
2017-06-05,2017,6,5,1,20.125,9,0,3,4,1
2017-06-14,2017,6,14,7,19.125,9,0,3,4,1
2017-06-18,2017,6,18,2,24.25,9,0,3,4,1
2017-06-27,2017,6,27,3,16.375,9,0,3,4,1
2017-07-05,2017,7,5,2,19,9,0,3,4,1
2017-07-09,2017,7,9,1,19.125,9,0,3,4,1
2017-07-31,2017,7,31,2,22.75,9,0,3,4,1
2017-08-10,2017,8,10,6,19.6,9,0,3,4,1
2017-08-23,2017,8,23,0,19.4375,9,5,3,4,1
2017-08-29,2017,8,29,0,24.6,9,0,3,4,1
2017-09-23,2017,9,23,0,15.85,9,0,3,4,1
2018-04-09,2018,4,9,5,15.3125,9,5,3,4,1
2018-05-15,2018,5,15,0,18,9,0,3,4,1
2018-06-03,2018,6,3,7,19.275,9,0,3,4,1
2018-06-08,2018,6,8,0,22.7375,9,0,3,4,1
2018-06-28,2018,6,28,0,22.125,9,0,3,4,1
2018-07-03,2018,7,3,0,22.4875,9,5,3,4,1
2018-07-04,2018,7,4,5,19.7,9,0,3,4,1
2018-07-15,2018,7,15,2,23.2,9,5,3,4,1
2018-07-16,2018,7,16,0,24.25,9,5,3,4,1
2018-07-20,2018,7,20,0,22.775,9,0,3,4,1
2018-09-14,2018,9,14,3,17.1125,9,0,3,4,1
2018-10-09,2018,10,9,3,15.125,9,0,3,4,1
2013-07-07,2013,7,7,0,21.375,9,0,3,4,1
2013-07-25,2013,7,25,2,23.0875,9,0,3,4,1
2013-09-06,2013,9,6,0,24.7,9,0,3,4,1
2013-09-21,2013,9,21,7,15.35,9,0,3,4,1
2013-10-23,2013,10,23,6,17.675,9,0,3,4,1
2014-03-09,2014,3,9,0,16.4,9,0,3,4,1
2014-03-10,2014,3,10,0,15.8,9,0,3,4,1
2014-05-06,2014,5,6,7,15.775,9,0,3,4,1
2014-06-02,2014,6,2,0,17.625,9,0,3,4,1
2014-06-03,2014,6,3,1,20,9,0,3,4,1
2014-07-03,2014,7,3,7,20.4,9,0,3,4,1
2014-07-15,2014,7,15,6,22.2625,9,0,3,4,1
2014-08-27,2014,8,27,1,19.875,9,0,3,4,1
2014-08-28,2014,8,28,0,19.75,9,0,3,4,1
2014-09-19,2014,9,19,0,20.75,9,5,3,4,1
2015-06-04,2015,6,4,0,16.375,9,0,3,4,1
2015-06-05,2015,6,5,0,22.625,9,0,3,4,1
2015-06-30,2015,6,30,3,20.25,9,0,3,4,1
2015-07-14,2015,7,14,3,19.625,9,0,3,4,1
2015-08-26,2015,8,26,5,22.125,9,0,3,4,1
2015-09-08,2015,9,8,2,17.5,9,0,3,4,1
2015-09-29,2015,9,29,2,15.625,9,0,3,4,1
2016-05-22,2016,5,22,1,25,9,0,3,4,1
2016-06-21,2016,6,21,4,19.875,9,0,3,4,1
2016-08-18,2016,8,18,3,18.25,9,0,3,4,1
2016-09-19,2016,9,19,7,17,9,0,3,4,1
2017-04-09,2017,4,9,0,16,9,5,3,4,1
2017-05-07,2017,5,7,0,17.125,9,0,3,4,1
2017-05-15,2017,5,15,3,17.375,9,0,3,4,1
2017-05-22,2017,5,22,0,17.75,9,0,3,4,1
2017-06-02,2017,6,2,0,20.25,9,0,3,4,1
2017-06-05,2017,6,5,1,20.125,9,0,3,4,1
2017-06-14,2017,6,14,7,19.125,9,0,3,4,1
2017-06-18,2017,6,18,2,24.25,9,0,3,4,1
2017-06-27,2017,6,27,3,16.375,9,0,3,4,1
2017-07-05,2017,7,5,2,19,9,0,3,4,1
2017-07-09,2017,7,9,1,19.125,9,0,3,4,1
2017-07-31,2017,7,31,2,22.75,9,0,3,4,1
2017-08-10,2017,8,10,6,19.6,9,0,3,4,1
2017-08-23,2017,8,23,0,19.4375,9,5,3,4,1
2017-08-29,2017,8,29,0,24.6,9,0,3,4,1
2017-09-23,2017,9,23,0,15.85,9,0,3,4,1
2018-04-09,2018,4,9,5,15.3125,9,5,3,4,1
2018-05-15,2018,5,15,0,18,9,0,3,4,1
2018-06-03,2018,6,3,7,19.275,9,0,3,4,1
2018-06-08,2018,6,8,0,22.7375,9,0,3,4,1
2018-06-28,2018,6,28,0,22.125,9,0,3,4,1
2018-07-03,2018,7,3,0,22.4875,9,5,3,4,1
2018-07-04,2018,7,4,5,19.7,9,0,3,4,1
2018-07-15,2018,7,15,2,23.2,9,5,3,4,1
2018-07-16,2018,7,16,0,24.25,9,5,3,4,1
2018-07-20,2018,7,20,0,22.775,9,0,3,4,1
2018-09-14,2018,9,14,3,17.1125,9,0,3,4,1
2018-10-09,2018,10,9,3,15.125,9,0,3,4,1
2013-07-07,2013,7,7,0,21.375,9,0,3,4,1
2013-07-25,2013,7,25,2,23.0875,9,0,3,4,1
2013-09-06,2013,9,6,0,24.7,9,0,3,4,1
2013-09-21,2013,9,21,7,15.35,9,0,3,4,1
2013-10-23,2013,10,23,6,17.675,9,0,3,4,1
2014-03-09,2014,3,9,0,16.4,9,0,3,4,1
2014-03-10,2014,3,10,0,15.8,9,0,3,4,1
2014-05-06,2014,5,6,7,15.775,9,0,3,4,1
2014-06-02,2014,6,2,0,17.625,9,0,3,4,1
2014-06-03,2014,6,3,1,20,9,0,3,4,1
2014-07-03,2014,7,3,7,20.4,9,0,3,4,1
2014-07-15,2014,7,15,6,22.2625,9,0,3,4,1
2014-08-27,2014,8,27,1,19.875,9,0,3,4,1
2014-08-28,2014,8,28,0,19.75,9,0,3,4,1
2014-09-19,2014,9,19,0,20.75,9,5,3,4,1
2015-06-04,2015,6,4,0,16.375,9,0,3,4,1
